world;base_link;0;1536097410;949270010;625486.97462659236043691635;5041726.54124209284782409668;24.50473025077316435727;-0.02025584376037178891;0.01451127361072411699;0.01922356428919060056;0.99950466647623481542
world;base_link;1;1536097411;396625757;625487.14464243187103420496;5041726.55871052015572786331;24.50435319283392487932;-0.00930628875374978765;0.00551797522477324390;0.03416311547009968919;0.99935770697004555618
world;base_link;2;1536097411;862810850;625487.28692499047610908747;5041726.56458334345370531082;24.50340908947082496638;-0.00943681826986270123;0.00529164642535446400;0.05828474057603263286;0.99824137058881456941
world;base_link;3;1536097412;309055328;625487.39219700626563280821;5041726.58911409694701433182;24.49943481487110474859;-0.00534895858380979826;0.01250575719619977967;0.08008116327372871712;0.99669554126009052286
world;base_link;4;1536097412;770345449;625486.28071839257609099150;5041726.70755767729133367538;24.50976374893576448244;-0.00629498455120439376;0.01205730029823066235;0.15650404540082371585;0.98758365643230205944
world;base_link;5;1536097413;224578142;625486.39057040400803089142;5041726.75706976465880870819;24.50875741184608003209;-0.00497212810647339621;0.00704505257467075673;0.18471903220768895459;0.98275354200153763884
world;base_link;6;1536097413;703176022;625486.51933101122267544270;5041726.81206158827990293503;24.51038890069294140517;-0.00517129542040269900;0.00690018313974200860;0.21270954291381721779;0.97707742555526688744
world;base_link;7;1536097414;149387598;625486.63978254294488579035;5041726.86896743439137935638;24.50300638997205737724;-0.01500642317497996765;0.01096778875242516472;0.24108885424527146113;0.97032503792908375573
world;base_link;8;1536097414;602052450;625486.55390434875153005123;5041727.00144676957279443741;24.50140921012657102551;-0.01567176977380349209;0.00999403616069598731;0.30213948636667908865;0.95308249677111100961
world;base_link;9;1536097415;46966553;625486.64966700004879385233;5041727.07845568563789129257;24.49752086639301396076;-0.00143647543170163385;0.00844038282092266119;0.32608125726902181807;0.94530297266750651364
world;base_link;10;1536097415;497073889;625486.72672563907690346241;5041727.16667871549725532532;24.49220932368831427084;-0.00168086931250350049;0.00839512967046327462;0.35338318508746985325;0.93543948012343669518
world;base_link;11;1536097415;964818478;625486.83545935642905533314;5041727.26061540003865957260;24.48762128928124326421;-0.00192397347308711814;0.00834277231527181910;0.38040135914515593729;0.92478186748913304704
world;base_link;12;1536097416;405623436;625486.94946078245993703604;5041727.36490183975547552109;24.48758204271718597056;-0.00782643510447542448;0.01121270151526736550;0.40014623297238666177;0.91634928628568990128
world;base_link;13;1536097416;869269609;625487.11612996528856456280;5041726.36268249526619911194;24.51076722506375205057;-0.00477699209499546189;0.01281242007738566530;0.15852630178979723596;0.98726006395434384721
world;base_link;14;1536097417;313200235;625487.27597222896292805672;5041726.39873381238430738449;24.51107772725928768409;-0.00619526992390669051;0.00908971482665848866;0.16631286145950155420;0.98601167732846484171
world;base_link;15;1536097417;766036987;625487.42605158197693526745;5041726.44832599442452192307;24.50843181821904082085;-0.00619762107781636137;0.00908811190709292796;0.16656792105811354943;0.98596862190909395629
world;base_link;16;1536097418;206724167;625487.55476161139085888863;5041726.49868845567107200623;24.50560451192421496103;-0.01046394574318628562;0.01052047486437831560;0.17703630823087965207;0.98409246060321631244
world;base_link;17;1536097418;655447960;625487.67486257653217762709;5041726.55570055637508630753;24.50188471814125179549;-0.01064028957271596042;0.01034208826577661874;0.19364619145673894751;0.98095921321042278684
world;base_link;18;1536097419;98668814;625487.75597715459298342466;5041726.60726908780634403229;24.50187083948288702118;0.00202535348410805803;0.00849299365053613441;0.22587444621640101472;0.97411729352709386376
world;base_link;19;1536097419;547609806;625487.84681539796292781830;5041726.68238326534628868103;24.50312419387344675670;0.00165342890924349926;0.00857316573534616655;0.26809791695987739146;0.96335210277649319099
world;base_link;20;1536097420;16801596;625487.94239604484755545855;5041726.76108059100806713104;24.50528451589192613369;0.00027575428954920060;0.00882932960788973889;0.29377461891659417681;0.95583389779744509784
world;base_link;21;1536097420;465533018;625488.09015807718969881535;5041727.28032897878438234329;24.49312768668265505312;-0.00100398395822711307;0.00877639549955366513;0.42891294005037078341;0.90330263851911452022
world;base_link;22;1536097420;900142193;625488.17970726266503334045;5041727.37461737543344497681;24.48599867516597328176;-0.00116044867719072354;0.00875708059918198570;0.44496508102794718464;0.89550435150480389712
world;base_link;23;1536097421;343510389;625488.27846140647307038307;5041727.50292681064456701279;24.49154239207035033132;0.00878417410393512489;-0.00892181535535706630;0.45214566105320436185;0.89185623319391404973
world;base_link;24;1536097421;810056925;625488.39282923087012022734;5041727.64253044966608285904;24.48770910792689292634;0.00879608646159871048;-0.00891007109306145816;0.45333684265903817501;0.89125133749353269152
world;base_link;25;1536097422;279434204;625488.47167825012002140284;5041727.77090923301875591278;24.47814293387133233182;0.00876520491298545326;0.00968627077136650569;0.45376471631604137214;0.89102577379557301729
world;base_link;26;1536097422;716508627;625488.44171229575295001268;5041728.63628137111663818359;24.47083515610684045782;0.00738003728790727256;0.01077904022870087436;0.56969199056463803998;0.82175445434015015334
world;base_link;27;1536097423;167206526;625488.50198506214655935764;5041728.78147573769092559814;24.46974831639414915685;0.01589660596117228181;0.00512888404076410325;0.56857556931166752801;0.82246143645117186782
world;base_link;28;1536097423;616182089;625488.56128746864851564169;5041728.93467556592077016830;24.46883372280661106402;0.01588758353739018123;0.00515676467669711879;0.57001759600741541689;0.82146267882925660953
world;base_link;29;1536097424;98762989;625488.63214071863330900669;5041729.06346510909497737885;24.45405075223598245771;-0.01453281413476332183;0.02670977195407119031;0.56642062250271019153;0.82355513707287875125
